,index,Unnamed: 0,Date,Title,Introduction,prediction
4148,7331,8437,2023-08-25,韩媒称日本核污水排海犯下历史罪行,导语：《韩民族日报》8月23日发表社论称，日本将核污染水排入大海是“犯下历史罪行”，虽然日本政府一直强调排海决定“科学”，但谁也不能对持续30多年的核污染水排放完全负责。,Positive
4149,7332,8438,2023-08-25,监狱公布特朗普身高体重,导语：英国《卫报》称，目前特朗普的收押细节已经公布在富尔顿县监狱网站上。除列出这位前总统面临的13项指控外，监狱还提供了他的身份信息：白人男性，身高6英尺3英寸，215磅，金发或草莓色头发，蓝眼睛。 ​​​,Positive
4150,7333,8439,2023-08-25,封神还没上映前的扫楼,导语：封神还没上映前的扫楼,Positive
4151,7334,8440,2023-08-25,中国好声音母公司盘中跳水,导语：#中国好声音暂停播出# #中国好声音母公司盘中跳水#,Negative
4152,7337,8443,2023-08-25,官方回应北极鲶鱼事件调查进度,导语：8月25日，记者拨打深圳市交通运输局总值班室电话，接听电话的工作人员表示，“这个问题我无法回答”。记者随后拨打深圳市纪委监察委公布的纪检监察举报电话，工作人员称，“后续情况等通报”。,Positive
4153,7338,8444,2023-08-25,归去来的原唱是胡兵,导语：原来《神雕侠侣》主题曲原唱是胡兵！时隔二十多年，胡兵在#披荆斩棘#再唱《归去来》,Negative
4154,7340,8447,2023-08-25,西北太平洋已现双台风,导语：今年第9号台风“苏拉”和第10号台风“达维”相继在西北太平洋洋面生成。,Negative
4155,7342,8449,2023-08-25,萧亚轩不生小孩的原因,导语：萧亚轩说侄子是自己不想有小孩的原因,Negative
4156,7345,8452,2023-08-25,苏小玎再现高启盛摇头,导语：苏小玎再现高启盛摇头,Positive
4157,7346,8453,2023-08-25,张远疯狂性报复性接活,导语：张远报复性接活,Positive
4158,7347,8454,2023-08-25,林志颖初舞台MVP,导语：《披荆斩棘》林志颖初舞台MVP,Positive
4159,7351,8458,2023-08-25,惠英红刘亦菲合照,导语：惠英红刘亦菲合照,Positive
4160,7353,8460,2023-08-25,1位牧民为了2窝鸟蛋3个月没挪车,导语：内蒙古锡林郭勒，一位牧民为了保护汽车引擎盖内的两窝鸟蛋，坚持三个月没挪车，直到两窝小鸟飞走。,Positive
4161,7354,8461,2023-08-25,刘亦菲演的剧豆瓣平均分8.4,导语：刘亦菲主演电视剧豆瓣平均分8.4,Negative
4162,7355,8462,2023-08-25,张栋梁初舞台唱北极星的眼泪,导语：张栋梁《披荆斩棘》初舞台唱《北极星的眼泪》,Negative
4163,7357,8464,2023-08-25,陈楚生一开口0713眼里都是泪光,导语：@陈楚生 一开口还是16年前的样子，不仅0713眼里都是泪光，现场很多其他的哥哥也忍不住湿了眼眶,Negative
4164,7358,8465,2023-08-25,美国一边支持日本排海一边减少进口,导语：日本农林水产省数据显示，美国是上半年减少进口日本农林水产最多的国家，主要减少的三种食品主产地均处于核污染水排放影响区域。,Negative
4165,7359,8466,2023-08-25,上海部分中高端日料店地震,导语：8月24日，日本启动福岛第一核电站核污水排海。我国海关总署随即公告，自2023年8月24日（含）起全面暂停进口原产地为日本的水产品（含食用水生动物）。澎湃新闻记者采访十余家日料店以及部分商超获悉，平价日料店受此影响不大，部分中高端日料店遭遇“地震”，多家日料店表示替换食材。,Negative
4166,7360,8467,2023-08-25,长相思演员表没有叶十七,导语：长相思演员表没有叶十七，原来这世上本就没有叶十七[泪],Negative
4167,7362,8469,2023-08-25,无与伦比的美丽定档,导语：由陈晓、娜扎主演的都市情感剧《无与伦比的美丽》正式定档8月28日播出~,Negative
4168,7365,8472,2023-08-25,海獭宝宝被水拍打妈妈一把护入怀中,导语：海獭宝宝睡觉时被水拍打，妈妈破水而出，一下把宝宝护入怀中，超治愈！,Positive
4169,7367,8475,2023-08-25,田曦薇临安公主造型路透,导语：田曦薇临安公主造型路透,Positive
4170,7368,8476,2023-08-25,中餐厅撤回了一个档口,导语：《中餐厅7》撤回了一个档口，发生了什么呢？,Positive
4171,7369,8477,2023-08-25,刘亦菲出道21年演了9部剧,导语：刘亦菲出道21年演了9部剧，神仙姐姐拍剧很少 都在拍电影，虽然电视剧拍的少 但是部部经典,Positive
4172,7370,8478,2023-08-25,王嘉尔Amber换嘴合唱HARDER,导语：王嘉尔Amber换嘴合唱新歌《HARDER》,Negative
4173,7371,8479,2023-08-25,张艺兴曾向张颂文请教表演经验,导语：青年导演创作扶持计划（第二季）正在山东济宁曲阜举办。8月24日晚，张艺兴举办了以《独一无二的表演令人着迷》为话题的艺术工坊。电影《孤注一掷》正在热映，从唱跳歌手到青年演员，张艺兴不断努力，他说自己刚刚开始适应演员的身份，“在演戏时遇到不懂的时候，我曾向大鹏导演、张颂文去请教。“,Positive
4174,7372,8480,2023-08-25,男子要去境外赚高薪被公司主管报警阻拦,导语：近日，马鞍山当涂开发区派出所接到求助称，辖区企业一员工准备前往境外工作。民警立即赶到该员工身边展开拦截劝说工作。 经调查，年仅20岁的小罗，被朋友怂恿，说有个月入五万的高薪工作，并报销路费。得知消息后小罗的主管极力劝说，并报警求助。,Negative
4175,7376,8484,2023-08-25,妹妹临终托孤64岁姨妈只身来沪,导语：在8月22日长宁区法院宣判的上海首例遗嘱指定监护案中，64岁的申请人莲大姨，分外让人敬佩。只有初中文凭，一生务农为生，鲜少踏出河南的莲大姨，看不得母亲已逝、父亲患双相情感障碍长期住院的16岁外甥小东孤苦无依，于是告别河南老家，告别自己的丈夫、女儿和孙辈，独自来到上海。,Positive
4176,7377,8485,2023-08-25,茶颜悦色就推文取名不当致歉,导语：8月24日，茶颜悦色公众号发布的一篇名为《努力努力白努力》的推文引发广大网友讨论。对此，@茶颜悦色 官方在该文评论区回应称：因推文取名不当给大家造成的不适感到非常抱歉。未来在标题拟订上会更加慎重，避免因自身问题造成误会，非常感谢大家的提醒。,Positive
4177,7378,8486,2023-08-25,阿姨晒50年前照片竟联系到中学班长,导语：近日，山东青岛，一位阿姨晒出50年前旧照，本意是用青春和现在做个对比，没想到竟意外联系到了中学时候的班长！,Positive
4178,7379,8487,2023-08-25,卫星图对比显示福岛核电站储存巨量核污染水,导语：日本政府24日在反对声中正式启动福岛第一核电站核污染水排海。按计划，接下来的17天，东京电力公司将每天排放约460吨核污染水，之后逐渐增加排放量。目前，福岛第一核电站内储存的核污染水约134万吨。,Negative
4179,7380,8488,2023-08-25,3元的豆腐3000元的服务,导语：8月23日，辽宁铁岭，3岁萌娃菜市场帮姥爷卖豆腐，每次把豆腐递到顾客手中，孩子都要弯下腰说一句“欢迎下次再来”，特别懂事。孩子妈妈黄女士介绍，老爸卖豆腐已经30年了，宝宝很懂事想帮姥爷分担，想起了自己小时候也是这样陪着老爸卖豆腐，如今看到孩子帮姥爷的画面觉得很感动很温馨。,Positive
4180,7381,8490,2023-08-25,电影最后的真相今日上映,导语：电影《最后的真相》由黄晓明监制、李太阁执导，黄晓明、闫妮、涂们、阚清子领衔主演，张嘉鑫、王影璐主演，今日上映！,Negative
4181,7384,8494,2023-08-25,特朗普自首后不到半小时获保释,导语：据英国天空新闻网、美国有线电视新闻网（CNN）刚刚消息，美国前总统特朗普当地时间24日晚抵达佐治亚州富尔顿县监狱，在自首后不到半小时获得保释。目前，特朗普已乘车离开富尔顿县监狱。,Positive
4182,7385,8495,2023-08-25,胡歌欢迎刘伽茵入驻微博,导语：胡歌欢迎《不虚此行》导演刘伽茵入驻微博,Positive
4183,7387,8498,2023-08-25,i人的至爽时刻,导语：简直好像在演我本人！,Negative
4184,7391,8503,2023-08-25,披荆斩棘初舞台歌单,导语：《披荆斩棘》初舞台歌单来了！你最期待哪一组？,Positive
4185,7393,8505,2023-08-25,薛凯琪早起素颜,导语：薛凯琪在《吃货达人打卡吧》素颜太美了，皮肤状态好棒！,Negative
4186,7394,8506,2023-08-25,手语说唱MV有多炸裂,导语：8月25日，为给听障人士圆梦，在中国聋人协会和中国残疾人事业新闻宣传促进会的指导支持下，饿了么免单项目组邀请手语说唱表演者以及多位听障人士，制作发布了国内首支“手语说唱”MV。,Positive
4187,7396,8509,2023-08-25,西岐兄弟真的有在救殷郊,导语：西岐兄弟真的有在救殷郊,Positive
4188,7398,8513,2023-08-25,王珞丹拍的袁弘黄宗泽,导语：王珞丹、袁弘、黄宗泽主演的《暗恋者的救赎》杀青了，王珞丹发了十五宫格杀青照，里面有她拍的黄宗泽和袁弘，期待播出！ ​​​,Positive
4189,7399,8514,2023-08-25,刘亦菲是个形容词,导语：祝演员刘亦菲生日快乐～,Negative
4190,7400,8515,2023-08-25,玲花祝张远今年能上春晚,导语：玲花祝张远今年能上春晚,Positive
4191,7402,8518,2023-08-25,景甜张凌赫拥抱吻戏,导语：景甜张凌赫《四海重明》吻戏路透,Positive
4192,7405,8521,2023-08-25,特朗普大头照,导语：据外媒消息，当地时间8月24日，美国前总统特朗普到佐治亚州富尔顿县监狱自首，警方给他拍摄了嫌犯大头照。 ​,Negative
4193,7406,8523,2023-08-25,一生行善的爷爷最后捐出了自己,导语：湖南衡阳，88岁的陶瓷工程师贺宗武离世，依照他十年前的愿望，家人将其遗体角膜捐出，帮助2人重见光明。签下捐献书后，贺爷爷怕忘记，将捐献的电话写在墙上十年。,Positive
4194,7407,8525,2023-08-25,不饿肚子曾是莫言的创作动力,导语：近日，作家余华在《我在岛屿读书》中谈到诺贝尔文学奖得主莫言，说他当年的梦想就是一天三顿饺子。莫言称：一个人性格的养成，与童年时期的遭遇有关。当你饿得半死时，你的梦想就是赶快吃顿饱饭。,Positive
4195,7410,8528,2023-08-25,特朗普被收押,导语：据英国《卫报》。美国有线电视新闻网（CNN）25日刚刚消息，美国前总统特朗普在抵达佐治亚州富尔顿县监狱后，被逮捕并正式收押。,Negative
4196,7411,8530,2023-08-25,罗云熙宋轶颜心记杀青捧花照,导语：罗云熙宋轶《颜心记》杀青捧花照,Negative
4197,7412,8532,2023-08-25,杭州小伙要去缅北发财被紧急拦截,导语：杭州小伙要去缅北发财被紧急拦截，民警苦苦劝说。,Negative
4198,7413,8533,2023-08-25,张艺兴示范飞天,导语：张艺兴在“尼好，戏剧！青年导演创作扶持计划第二季”现场给观众示范“飞天”舞蹈动作,Positive
4199,7415,8535,2023-08-25,苏醒掐指一算亏了,导语：苏醒和陆虎两口子吃饭，回去掐指一算  亏了,Negative
4200,7416,8536,2023-08-25,田蓉李万兵结婚了,导语：《一路朝阳》田蓉李万兵结婚了！,Positive
4201,7418,8539,2023-08-25,普京回应普里戈任坠机遇难,导语：当地时间8月23日晚，俄罗斯联邦航空运输署发布消息，确认俄私营军事实体瓦格纳组织创始人叶夫根尼•普里戈任在当天发生的坠机事故中遇难。据俄罗斯卫星网报道，俄罗斯总统普京当地时间24日就此事回应表示，自己与普里戈任相识已久，他是一位命途多舛的人。,Negative
4202,7419,8540,2023-08-25,学校加高床架女生包包被焊入内,导语：8月23日，江苏。一学校安排给学生宿舍加高床架，工人师傅误将女生的包包焊在架子里，求助宿管阿姨后，阿姨竟让使劲拽出来。,Negative
4203,7420,8542,2023-08-25,丁禹兮王彦霖对视又打嗝又放屁,导语：《是好朋友的周末》丁禹兮王彦霖对视又打嗝又放屁,Negative
4204,7422,8545,2023-08-25,檀健次的内核,导语：檀健次的内核好稳定，不内耗且努力积极向上,Positive
4205,7423,8546,2023-08-25,韩国民众集会抗议日本排放核污染水,导语：在韩留学生郭同学向@潇湘晨报 记者表示，韩国民众确实存在不少反对福岛核污水排海的声音，韩国市民希望通过游行的方式给政府施加压力。,Positive
4206,7425,8551,2023-08-25,部分日料店已做好转行准备,导语：一位日料店主表示，日料市场的下行趋势明显。“即使是我们这种做私域为主的店也会受到负面风评的影响。很多同行从收到日本将排放核废水的消息时就准备转行，今天尘埃落定，我也下定决心了。”,Negative
4207,7426,8555,2023-08-25,4岁女童走失村里100多人冒雨找回,导语：近日，浙江杭州邓家村，一名4岁女童走失。村干部得知情况后，迅速动员全村100多人冒雨搜寻。,Positive
4208,7427,8557,2023-08-25,日本本州东海岸远海5.8级地震,导语：08月25日06时48分在日本本州东海岸远海（北纬39.50度，东经143.55度）发生5.8级地震，震源深度10千米。 ​​​,Positive
4209,7428,8558,2023-08-25,日本政府欺骗儿童意欲何为,导语：自2021年12月开始，日本全国多地的学校收到政府配发的传单，向学生宣传核污染水“安全”“不影响健康”。当地教育工作者批评称，制作这种传单“是欺骗纯真儿童的行为”。,Negative
4210,7429,8559,2023-08-25,李兰迪10岁到24岁荧幕变化,导语：李兰迪10岁到24岁荧幕变化,Positive
4211,7434,8569,2023-08-25,专家谈日本核污水排海欧美反应,导语：当地时间8月24日，日本启动核污染水排海。中国国际问题研究院亚太研究所特聘研究员项昊宇表示，美国因在日本的历史遗留问题心虚沉默，欧洲内部仍有分歧，只能消极反对。,Positive
4212,7437,8575,2023-08-25,浙大迎来05后大一新生,导语：05后上场！今天6000多名浙大本科新生报到,Negative
4213,7438,8576,2023-08-25,韩国民众街头抗议日本核污水排海,导语：8月22日，韩国首尔，大批民众在街头举行抗议，反对日本向大海排放核污水。,Negative
4214,7440,8579,2023-08-25,日本专家称核污水排海是早就决定好的,导语：针对日本核污染水排海，央视新闻采访了日本该决策亲历者和专家。有专家表示，大家只进行了形式上的讨论；也有人表示，海洋排放是成本最低的方法。,Positive
4215,7441,8580,2023-08-25,当年看不懂的东京开幕式原来是预告片,导语：8月24日，日本核污染水排海正式开始，日本核污染水已进入大海，日本的这一行径将会严重威胁全球的生态安全。有网友找出日本东京奥运会开幕式的片段，表示：当年看不懂，原来是预告片。,Negative
4216,7443,8583,2023-08-25,景甜冯绍峰吻戏一动不动,导语：《灼灼风流》景甜冯绍峰吻戏一动不动,Positive
4217,7450,8594,2023-08-25,张晚意小时候是个妹宝吧,导语：张晚意小时候是个妹宝吧，好可爱,Positive
4218,7451,8596,2023-08-25,萧亚轩谈身体状态,导语：萧亚轩谈身体状态,Positive
4219,7452,8598,2023-08-25,富士山什么时候觉醒,导语：富士山再不觉醒就不礼貌了,Positive
4220,7453,8599,2023-08-25,东电称核污水排海有问题将停止,导语：8月24日13时，日本福岛第一核电站启动核污染水排海。据日本电视台8月24日报道，东京电力重申其安全第一的承诺，并表示：“如果出现任何问题或异常情况，我们将立即停止。,Negative
4221,7454,8601,2023-08-25,厉害的女孩都有个会陪玩的爸爸,导语：近日，山西长治。练武术的爸爸分享了自己和女儿6年的运动视频。,Positive
4222,7455,8602,2023-08-25,准大学生骑扛自行车4小时登顶泰山,导语：“05后”山东武城小伙田秀轶骑行并扛自行车，用时4小时登顶泰山。田秀轶表示，自己即将进入大学，将要就读青岛某大学的应急救援专业。2021年暑假，田秀轶开始自行车骑行，每逢周末假期都要骑自行车出去转转，“作为当代年轻人更应该出来走走，冲出自我，感受好山好水！”,Negative
4223,7460,8611,2023-08-25,骄阳伴我,导语：电视剧《骄阳伴我》由宋晓飞执导，李潇、姜无及编剧，肖战、白百何、田雨、朱珠领衔主演。9月1日起，锁定CCTV-8、爱奇艺、腾讯视频，不见不散！,Negative
4224,7463,8615,2023-08-25,赵本山讲戏,导语：《鹊刀门传奇》赵本山讲戏花絮～,Positive
4225,7464,8616,2023-08-25,林俊杰 华流音雄演唱会,导语：林俊杰 华流音雄演唱会,Positive
4226,7466,8621,2023-08-26,中非领导人对话会联合声明,导语：为进一步加强多边及国际合作，巩固伙伴关系，促进非洲发展，中华人民共和国主席习近平阁下、南非共和国总统西里尔·拉马福萨阁下于2023年8月24日在约翰内斯堡共同主持中非领导人对话会，会议主题为“促进非洲一体化，共筑高水平中非命运共同体”。,Positive
4227,7467,8622,2023-08-26,孟美岐空中坠落,导语：《舞台2023》下期预告，孟美岐在与安崎合作表演的舞台上坠落，还好只是舞台设计！,Positive
4228,7468,8623,2023-08-26,日本国内超市停买水产品让日企心态崩了,导语：近来更有不少日本渔业和水产加工行业者透露，国内消费者也出现了停止购买水产品的情况。,Negative
4229,7470,8625,2023-08-26,刀郎发微博了,导语：刀郎微博首发新歌《翩翩》的视频，一起来听～,Positive
4230,7471,8627,2023-08-26,山西致5死27伤旅游大巴事故监控曝光,导语：8月26日，山西致5死27伤客车事故事发过程监控视频曝光。,Negative
4231,7472,8629,2023-08-26,张晚意谈和杨紫二搭,导语：张晚意谈和杨紫二搭，“如果有机会太好了”,Positive
4232,7474,8631,2023-08-26,老人留下一套房产五兄妹和和气气均分,导语：杭州一老人去世后，家里五兄妹按照法定继承每人均分。,Positive
4233,7476,8633,2023-08-26,太平洋沿岸国有权向日本政府发起核污水索赔,导语：日本政府一贯标榜“海洋法治”，但它冒天下之大不韪强行排污入海，实际践踏了法治精神，暴露了所谓“海洋保护”理念的虚伪。“一排了之”的日方已经将自己置于国际被告席。,Positive
4234,7477,8634,2023-08-26,NCT舞台跳塌了,导语：什么情况？直播也断了,Negative
4235,7478,8635,2023-08-26,高龄产妇羊水栓塞医护奋战27小时抢救,导语：近日，广西南宁。一名41岁O型血产妇到妇幼保健院待产二胎宝宝，在转送产房期间，在电梯内突然发生抽搐，并迅速出现意识障碍，疑似发生羊水栓塞。,Negative
4236,7479,8636,2023-08-26,邓为说涂山璟和小夭是互相治愈,导语：演员邓为接受专访，称能出演《长相思》是自己的荣幸，解读“涂山璟”和“小夭”互相治愈的情感内核。谈哭戏表演，他说并没有刻意调动情绪，而是被剧本和角色引导后的自然流露。评价杨紫是非常专业的演员，“她不止爆发力和哭戏很强，表演细节也都处理得很准确。,Positive
4237,7482,8639,2023-08-26,谢娜魏大勋没来Hi6又好像来了,导语：《你好星期六》杨迪cue谢娜、魏大勋，谢娜魏大勋没来Hi6又好像来了~,Negative
4238,7483,8640,2023-08-26,李凯尔9中0,导语：中国男篮归化球员@李凯尔 状态不佳，全场比赛9投全失，贡献4板4助1断的数据，正负值-35全场最低。,Positive
4239,7484,8641,2023-08-26,你好星期六下期时代少年团,导语：《你好星期六》下期时代少年团,Negative
4240,7486,8643,2023-08-26,孙燕姿演唱会,导语：孙燕姿共举办70场演唱会，其中31场体育场。期待燕姿下轮巡演,Positive
4241,7489,8646,2023-08-26,95后小伙怒砸自己开的日料店,导语：95后小伙怒砸自己开的日料店：因为民族情怀，准备改成中餐厅,Negative
4242,7493,8650,2023-08-26,美国年轻人对日本排核污染水态度,导语：8月26日，美国。一博主走在街头，想采访年轻人对日本排放核污染水态度如何，当问到“你听说日本向海洋排放放射性污水”时，20人中仅有一人知道，还是韩国人！,Positive
4243,7494,8651,2023-08-26,原来情绪稳定是被爱出来的,导语：原来情绪稳定是被爱出来的。,Positive
4244,7502,8660,2023-08-26,入秋后几天洗一次澡更好,导语：正常来说，入秋之后，温度降低，我们出汗量变少，是不需要每天洗澡的，一般隔一天洗一次或者两三天洗一次都可以。,Positive
4245,7503,8661,2023-08-26,2023年羽毛球世锦赛,导语：#2023年羽毛球世锦赛#早鸟票已经开售[笑cry][笑cry][笑cry]举办地丹麦哥本哈根，8月21日-27日 ​​​​,Positive
4246,7510,8669,2023-08-26,为什么长辈热衷于叫晚辈早起,导语：为什么长辈热衷于叫晚辈早起,Positive
4247,7512,8672,2023-08-26,习近平主席讲话里的真挚情谊,导语：发展同非洲国家的团结合作是中国对外政策的重要基石。在中非领导人对话会上，习近平主席发表主旨讲话，字里行间彰显出“中非从来都是命运共同体”的真挚情谊。讲话中的这些“数字”，你注意到了吗？,Negative
4248,7513,8673,2023-08-26,今天晚上好多演唱会,导语：今天晚上好多演唱会 蔡依林 五月天 杨丞琳 薛之谦 杨千嬅 大张伟 戴佩妮 李宇春 刘雨昕​​​,Positive
4249,7514,8674,2023-08-26,泰国将严查日本进口海产品,导语：泰国食药监局：将严查日本进口海产品,Positive
4250,7516,8676,2023-08-26,赵继伟失误,导语：急需找回感觉！赵继伟目前出战6分钟，出现3次失误。,Negative
4251,7517,8677,2023-08-26,周深说我很想哭,导语：周深《舞台2023》说我很想哭,Negative
4252,7519,8679,2023-08-26,大熊猫一边吃竹子一边翘jiojio,导语：近日，陕西秦岭大熊猫佛坪救护繁育研究基地，大熊猫秦韵侧躺在草地上，一边啃着竹子一边高高地翘起自己的右jio！,Positive
4253,7521,8681,2023-08-26,成毅的衣服都被水泼透明了,导语：你好星期六成毅玩一二三看这边游戏一直被泼水,Negative
4254,7522,8683,2023-08-26,龚俊汪苏泷是来给大张伟砸场子的吗,导语：龚俊汪苏泷是来给大张伟砸场子的吗？哈哈哈哈，这样的祝福可以有啊，简直了，大张伟龚俊汪苏泷有点甜，你感受到了吗？,Positive
4255,7523,8684,2023-08-26,丁程鑫泼成毅的这杯水好扎实,导语：成毅差点被泼溺水了，但哥几个做游戏是真欢乐,Positive
4256,7524,8685,2023-08-26,薛之谦伦敦巴黎巡演开站,导语：薛之谦伦敦巴黎巡演开站,Negative
4257,7525,8686,2023-08-26,丁程鑫泼贺峻霖,导语：《你好星期六》丁程鑫泼贺峻霖,Negative
4258,7526,8687,2023-08-26,深圳DYG,导语：深圳DYG战队正式成立于2016年8月。旗下拥有王者荣耀、使命召唤手游等多款热门电竞项目分部，征战多项赛事均取得优异成绩。,Positive
4259,7529,8690,2023-08-26,王哲林暴扣,导语：涨士气！赵继伟接球妙传王哲林，大王接球面对对手的防守毫不畏惧将球扣入篮框！,Positive
4260,7530,8691,2023-08-26,KSG零封DYG,导语：2023KPL夏季赛今日比赛中苏州KSG零封深圳DYG！,Positive
4261,7531,8692,2023-08-26,高铁员工卖明星行程获利19万元,导语：陈某等人利用铁路车站客运员的职务便利，查询销售“明星”的乘车时间、车次、座位等个人信息，陈某共计获利约19万元。,Positive
4262,7532,8693,2023-08-26,车主疑陷网诈加油站站长抢手机报警,导语：加油站现惊心一幕！车主疑陷网络诈骗，机警工作人员及时制止并报警。,Positive
4263,7533,8694,2023-08-26,工作之余航天员们在干什么,导语：神舟十六号航天员乘组在轨的工作包括舱内物资整理，科学实（试）验等。但除了严谨细致的工作之外，他们还有哪些轻松愉快的生活片段，今天带大家看看航天员们在空间站内的有趣画面。,Positive
4264,7536,8697,2023-08-26,魏哲鸣排名,导语：魏哲鸣排名可以有啊，一直在不断努力，加油！,Positive
4265,7537,8698,2023-08-26,南航受伤乘务员正在ICU接受救治,导语：现代快报记者从常州医疗急救部门了解到，受伤的乘务人员被送到了常州第四人民医院急诊抢救，当时伤者神志模糊，多处骨折。伤者随后转入该院脑外科，目前仍在ICU病房监测、救治。,Negative
4266,7538,8700,2023-08-26,真人秀还剩下几分真,导语：回归自然本质的生活，我们一同去解答关于现实的迷题，这也应是纪实类综艺节目之本心。,Positive
4267,7540,8702,2023-08-26,胡兵嘴歪的原因,导语：《披荆斩棘》@胡兵 今日晒童年照，还解释了嘴歪的原因！,Negative
4268,7541,8704,2023-08-26,日媒宣称日本针对中方措施开展外交攻势,导语：日媒：拉“支持排海”的国际原子能机构等背书，岸田政府想“孤立中国”,Positive
4269,7543,8706,2023-08-26,肖战骄阳伴我或将0829定档,导语：网传骄阳伴我0829定档，真的假的？有点期待,Negative
4270,7545,8708,2023-08-26,黄继光侄子下水救3人不留姓名,导语：8月24日，在云南抚仙湖，两名儿童和一名妇女落水，一游客来不及脱衣物就下水营救，不留姓名。经寻找确认他是四川德阳的一名警察，是“特级英雄”黄继光的亲侄。,Positive
4271,7547,8710,2023-08-26,曾舜晞你在干什么,导语：曾舜晞你在干什么,Negative
4272,7549,8712,2023-08-26,周琦快攻失误,导语：中国队防守反击，@周琦_26 高抛给张镇麟@zzlkevin 直接传出界外。,Positive
4273,7550,8713,2023-08-26,为什么小夭地位比玱玹高那么多,导语：为什么呀，玱玹的地位不如小夭…,Positive
4274,7551,8714,2023-08-26,苏醒被抓也要有成年人的体面,导语：《全员加速中》节目里，苏醒因未拿到通关文牒，就算被抓也要有成年人的体面~,Positive
4275,7553,8716,2023-08-26,此沙丸子头出个教程吧,导语：此沙丸子头出个教程吧，我一定学！,Positive
4276,7554,8717,2023-08-26,杨幂对粉丝说冷静不哭,导语：杨幂今日成都活动，粉丝上台太激动了，直接哭了，杨幂对粉丝说冷静冷静不哭不哭,Positive
4277,7555,8718,2023-08-26,男高中生一餐仅花7.8爸爸心疼落泪,导语：8月25日，河南周口。男高中生一顿饭花7.8元，爸爸心疼流泪怕吃不饱。,Positive
4278,7556,8719,2023-08-26,80斤太姥姥抱起1岁30斤曾外孙乐开花,导语：80岁太姥姥第一次抱起1岁30斤的曾外孙乐开了花。,Positive
4279,7557,8720,2023-08-26,孙子与爷爷走散打爆电话爷爷愣是不接,导语：日前，地铁中国美术馆站，一位八旬的老人找到@北京公交警方 民警报警求助，称自己从广东陪同孙子来京见钢琴教授，途中被17岁的孙子“弄丢”，因手机未存孙子电话，爷孙俩失联。民警发现老人手机上有很多未接来电，通过反拨未接来电，找到了正在天桥派出所报警的孙子。最终，爷孙俩在车站警务室团聚,Negative
4280,7559,8722,2023-08-26,它从小离开妈妈来你家,导语：它从小离开妈妈来你家，所以千万别生气～,Negative
4281,7560,8723,2023-08-26,杨玏早年腹肌,导语：杨玏早年腹肌🈶️,Positive
4282,7561,8724,2023-08-26,LCK有自己的EDG,导语：LCK有自己的EDG,Positive
4283,7563,8726,2023-08-26,为什么成毅一拿剑就变聪明了,导语：为什么成毅一拿剑就变聪明了,Negative
4284,7564,8727,2023-08-26,安崎怀念THE9合体舞台,导语：安崎在《舞台2023》表示怀念the9合体舞台,Positive
4285,7565,8728,2023-08-26,灼灼风流,导语：景甜冯绍峰灼灼风流，敬请期待！,Positive
4286,7566,8729,2023-08-26,李斯丹妮剩最后一秒也要消耗猎人,导语：对@李斯丹妮 的定向抓捕开启，小李只能选择孤身作战，与猎人展开了持久的拉锯战。,Negative
4287,7568,8731,2023-08-26,相柳眼神戏安利图,导语：相柳眼神戏安利图,Positive
4288,7569,8732,2023-08-26,文俊辉红棕色卷发,导语：文俊辉红棕色卷发,Positive
4289,7570,8733,2023-08-26,某男网红扬言我玩的就是抛妻弃子,导语：某男网红扬言我玩的就是抛妻弃子。,Positive
4290,7571,8734,2023-08-26,杨幂开叉披风白裙,导语：杨幂开叉披风白裙，杨幂真的美的移不开眼睛！,Negative
4291,7572,8735,2023-08-26,杨紫与素人的合影,导语：杨紫与素人合照，好美！,Positive
4292,7574,8738,2023-08-26,金熊猫是只什么猫,导语：8月26日，四川成都。张龙贵是成都非遗面塑传承人，从业的39年里捏出了几千只熊猫，还捏出了一只“金熊猫”。,Negative
4293,7575,8739,2023-08-26,大学新生报道后匆忙返乡救爸爸,导语：8月19日，经历20多个小时的一路北上，谢羽来到中国石油大学（北京）的迎新站牌前。,Negative
4294,7576,8740,2023-08-26,迷路狗被民警牵去宣传反诈,导语：近日，上海，奉贤警方接到群众求助，发现一只阿拉斯加趴在小区门口很久，疑似走失。民警将小狗带回派出所，担心狗狗长时间没进食饿肚子，从办公室搜罗出火腿肠进行投喂。,Positive
4295,7577,8741,2023-08-26,又有5名在缅电诈嫌犯被押解回国,导语：8月26日，5名电信诈骗犯罪嫌疑人在仰光国际机场由缅甸警方移交给中国警方工作组押解回国。,Positive
4296,7580,8746,2023-08-26,七仔你是多久没洗澡了,导语：熊猫届的懒汉天花板还得是“八百个心眼子”七仔～获封“鸿七公”后，熊在陕西的秦岭大熊猫七仔更是彻底放飞自我，埋汰到快要隐身...,Negative
4297,7582,8748,2023-08-26,假如杨紫小时候来演西炎国小公主,导语：假如杨紫小时候来演西炎国小公主,Positive
4298,7583,8749,2023-08-26,沧海初空大婚,导语：《七时吉祥》沧海@杨超越 初空@丁禹兮 大婚吻！,Negative
4299,7584,8750,2023-08-26,长相思主演收官数据,导语：《长相思》主演收官数据,Negative
4300,7585,8751,2023-08-26,张杰说不敢请更多朋友因为没票,导语：张杰说不敢请更多朋友因为没票,Negative
4301,7587,8753,2023-08-26,徐良女孩不能输,导语：看到这里满满的触动，徐良女孩不能输，多少美好青春的回忆，冲呀！,Positive
