,index,Unnamed: 0,Date,Title,Introduction,prediction
6155,8018,29259,2022-12-28,2022十大惊艳名场面,导语：这一年，我们留下了空灵浪漫的冬奥舞台，解锁了全新视角的太空漫步，还有，那些双向奔赴的生活浪漫。,Positive
6156,8019,29260,2022-12-28,猫原来也有妻管严,导语：笑死我了，小猫的日子看来也不是那么好过,Negative
6157,8021,29269,2022-12-28,春晚押题小品,导语：七颗猩猩又来押春晚小品题啦！,Positive
6158,8022,29281,2022-12-28,2022年明星微博数据报告,导语：新浪娱乐从最权威的微博大数据入手，与@王鹤棣_Dylan 一起为你带来2022年明星微博数据报告！,Negative
6159,8023,29288,2022-12-28,刘亦菲许红豆开通角色号,导语：刘亦菲李现《去有风的地方》开角色号,Positive
6160,8024,29289,2022-12-28,武侠剧打戏终于不是慢镜头了,导语：《少年歌行》打戏没有慢镜头，动作丝滑流畅行云流水，以后国产武侠剧打戏就按照这个标准来！,Positive
6161,8025,29293,2022-12-28,这是一种很新的魔术揭秘,导语：怎么越看我越迷糊？,Negative
6162,8026,29296,2022-12-28,内娱戏腔天花板,导语：来看看这些令人惊艳的戏腔舞台吧！戏腔嗓在舞台表演里真的太吸睛了，国风果然是永远的神！,Negative
6163,8027,29297,2022-12-28,BLACKPINK明年将二登科切拉,导语：BLACKPINK明年要二登科切拉音乐节了！很有可能成为领衔艺人，炸场墨速来！,Negative
6164,8028,29300,2022-12-28,真的搞不懂猫咪在想什么,导语：千万不要试图理解猫咪的脑回路，因为你根本搞不懂。,Negative
6165,8029,29301,2022-12-28,女生发烧42度狗狗守其身边不停舔舐,导语：近日，广东韶关。女生阳性发烧到42.4℃，狗狗守在其身边不停地着急舔舐。,Positive
6166,8034,29308,2022-12-28,丈夫故意把孩子弄哭丢给发烧妻子,导语：12月27日，山东。一女子发布一段自己生病躺在床上，丈夫把哭了的孩子扔给自己的监控，称自己生病浑身没力气想睡一会儿，丈夫带孩子把孩子故意弄哭然后扔给她，说看不了。,Negative
6167,8035,29322,2022-12-28,李子柒即将复出,导语：从知情人士处得知，李子柒与微念已在一些条件上达成一致，双方未来将继续合作。但具体如何合作、商业上如何分割，还需等后续披露。,Positive
6168,8037,29325,2022-12-28,周深提醒粉丝不要被自己隐形的翅膀挡到,导语：周深在《2022最美的夜》跨年晚会录制现场和粉丝互动，表示大家要小心不要被他隐形的翅膀挡到～,Negative
6169,8039,29330,2022-12-28,女子炙甘草止咳被医学生留言指正,导语：近日，河南汝州。徐女士分享自己在家做蜜炙甘草的视频，,Positive
6170,8040,29333,2022-12-28,黄晓明说对待儿子很严肃,导语：《合伙吧少年》中谈自己的育儿经验，表示自己对待儿子很严肃。,Positive
6171,8041,29334,2022-12-28,刘惜君一首歌录了17个版本,导语：刘惜君新专辑《硬地之熵》今日发布幕后音乐纪实，为了达到最好的效果，刘惜君一首歌居然录了17版。,Positive
6172,8042,29335,2022-12-28,GOT7或将明年完整体回归,导语：BamBam剧透GOT7明年有合体的计划，期待回归！,Positive
6173,8043,29340,2022-12-28,年货节首推一件就降玩法,导语：你开始线上逛街买年货了吗？相较于需要通过复杂计算拼单、凑单的跨店满减，当下年轻人更青睐直接减价，不少人还喊话希望大促规则“简单点”。据悉，本次天猫年货节直接修改了传统“满减”模式，首次开启“一件就降”玩法，大大提升用户购物体验。,Negative
6174,8044,29341,2022-12-28,杨紫说今晚颜淡仙子开始营业,导语：《沉香如屑》今晚安徽卫视上星播出，杨紫：今晚颜淡仙子开始营业？第一话本大家重出江湖[憧憬]又可以在电视上看到颜淡啦～[新鲜好柿],Positive
6175,8047,29345,2022-12-28,梅西世界杯住房被做成博物馆,导语：卡塔尔大学宣布，计划将阿根廷球星梅西在2022年世界杯期间住过的房间改建成一个小型博物馆。在比赛期间，该大学的校园是阿根廷国家队的基地，而且整个校园进行了装饰，以使球队有家的感觉。,Positive
6176,8048,29346,2022-12-28,女生病假期上9天班反欠公司三百多,导语：据悉冯女士10月底开始住院手术，医生给出一个月的病假单，自己是在11月中旬出的院，因公司较忙便让她坚持带病上班，然而上了9天后发现身体不适，想继续休完病假，公司却以上班后假条视为过期需要重新补假条为由拒绝批假，并视为旷工，扣除了自己双倍的工资。她表示很不理解，目前已申请劳动仲裁。,Positive
6177,8049,29347,2022-12-28,热衷9键的设计师,导语：外卖小哥第一次见9键的电梯，10层以上需要按两个键，这设计师一看就是9键爱好者吧。,Positive
6178,8050,29348,2022-12-28,主人欲杀狗吃肉女子掏钱救下,导语：12月25日，福建厦门。女子得知自己的房东，元旦期间准备将自家养的狗杀了吃肉，便上门劝阻。视频中女子耐心劝说，并称愿意自己掏钱给房东买狗肉吃，想把狗狗救下来，希望不要杀它，虽然房东仍不太情愿，但最终女子还是顺利把狗救了下来，并带回家由自己照看。,Positive
6179,8051,29349,2022-12-28,老年人感染初期可能只是低烧,导语：一定要多观察老人的症状，一旦出现憋气、胸闷等，及时就医。转发提醒！,Negative
6180,8052,29371,2022-12-28,李子柒能重回顶流吗,导语：12月28日，据@中国企业家杂志 援引知情人士消息报道，李子柒与微念已在一些条件上达成一致，双方未来将继续合作。但具体如何合作、商业上如何分割，还需等后续披露。,Positive
6181,8053,29380,2022-12-28,蔡徐坤张艺兴鹿晗微博音乐盛典年度推荐歌手,导语：蔡徐坤张艺兴鹿晗获得微博音乐盛典年度推荐歌手,Positive
6182,8054,29381,2022-12-28,白鹿以爱为营片场滑滑板路透,导语：白鹿《以爱为营》片场滑滑板路透🈶️白梦妍又学会新技能了！,Positive
6183,8055,29382,2022-12-28,村民自带面油排2小时队压辣条,导语：12月25日，河南驻马店。村民带着面粉和食用油在路边一家店排队，店家收取加工费为村民加工辣条，可以选择微辣、特辣等口味。拍摄者表示，店家加工辣条做了20多年，每天下午1点门口就开始排队，3点开机器压辣条，村民们都喜欢吃，而且自己提供的食材，吃起来比较放心。,Positive
6184,8059,29386,2022-12-28,多方回应女大学生被误诊艾滋病,导语：2021年4月，江西吉安的大学生小美去当地医院孕检，经初筛和疾控中心复检被查出艾滋病，吃药治疗一年多后，却发现是误诊。,Positive
6185,8060,29388,2022-12-28,2023央视跨年晚会官宣,导语：《启航2023——中央广播电视总台跨年晚会》官宣！携手同行，一起启航2023！,Positive
6186,8062,29390,2022-12-28,男子写鲁迅名字倒过来竟是画像,导语：浙江省杭州市，一名男子用毛笔在纸上写下“鲁迅”两字，乍看平平无奇，把纸180度倒过来后，发现这是一幅惟妙惟肖的鲁迅画像！,Negative
6187,8065,29394,2022-12-28,河南多车相撞事故涉200多辆车,导语：12月28日早上07:40许，因大雾、团雾影响，郑新黄河大桥北向南方向发生多车连环相撞交通事故。河南广播电视台交通事业部记者核实了解到，消防、急救、交警正在现场紧急处理，现场救援人员初步统计涉及车辆200多辆，伤者已送往医院进行救治。,Negative
6188,8066,29396,2022-12-28,妈妈阳了萌娃站远处笑眯眯看望,导语：妈妈阳了后在卧室自我隔离，宝宝只要听见开门声就匆匆跑来，乖乖站在远处笑眯眯看着妈妈,Negative
6189,8067,29425,2022-12-28,杨幂狐妖小红娘月红篇走路路透,导语：杨幂《狐妖小红娘月红篇》走路路透，气场十足走路带风的万妖之王涂山红红！,Positive
6190,8068,29427,2022-12-28,谁心疼张婉婷,导语：《再见爱人》张婉婷非常生气地质问她的妈妈：“你记得我爸爸去世那天我都在干吗嘛？”心疼啊。,Positive
6191,8069,29428,2022-12-28,苏醒张远默契合唱撑兄道弟,导语：苏醒听完《有生之年》后说希望有生之年能和张远一起上春晚，两个人还一起唱了《撑兄道弟》，感动,Negative
6192,8070,29430,2022-12-28,部分国家对来自中国的旅客查核酸,导语：在入华集中隔离取消之际，日本、韩国、印度、意大利等国家对来自中国旅客查核酸,Positive
6193,8071,29431,2022-12-28,丈夫给阳性妻子送饭后飞快盖隔板,导语：近日，安徽合肥。妻子阳性后在二楼隔离，丈夫送饭时刚把东西放好，就飞快盖上一楼与二楼之间的隔板，令妻子哭笑不得。,Positive
6194,8073,29434,2022-12-28,钉钉上线新的群功能,导语：近日，钉钉上线新的群功能，群里不仅能聊天传文件，还能完成开会、审批、项目管理等多项工作，不同公司的员工也可以在一个群里无缝协作。,Negative
6195,8075,29437,2022-12-28,张朝阳称地球不存在全黑的地方,导语：张朝阳在一次物理课中提出“世界上不存在全黑的地方”这一观点，黑色其实不是一种颜色，只是一种没有的、无的状态。,Positive
6196,8077,29439,2022-12-28,东契奇绝平,导语：东契奇两罚第一罚命中，第二罚故意不中，神奇的前场板也被东契奇拿到，东契奇直接出手，命中绝平球！,Negative
6197,8078,29441,2022-12-28,中国足协望武汉三镇提供黑暗势力证据,导语：中国职业足球俱乐部联合会筹备组发文：对武汉三镇县官判罚没有误判，流程合规，尺度统一。 ​​​针对武汉三镇足球俱乐部在声明中提及的“黑暗势力”，中国足协将专门听取俱乐部的意见和相关证据，如有此类情况，绝不姑息，严肃处理。,Negative
6198,8080,29443,2022-12-28,北京2021年平均工资领跑全国,导语：数据显示，无论是城镇非私营单位还是城镇私营单位，北京的平均工资最高。 ​,Negative
6199,8082,29457,2022-12-28,失眠可能是肺出现了问题,导语：北京大学第一医院全科医学科主任医师迟春花表示，失眠是慢阻肺病人在晚期经常容易出现的一种不健康的情况。,Negative
6200,8085,29470,2022-12-28,女子阳后卧床3天家变垃圾场,导语：12月25日，浙江。一女子阳性后在床上躺了三天，走出房间后直呼头更晕了。三天没打扫的家变得乱七八糟，随意堆放的杂物，没有收拾的碗筷，地上的垃圾到处都是。,Negative
6201,8087,29473,2022-12-28,上海女生晒老公8个月自制手工礼物,导语：近日，上海胡女士晒出老公耗时8个月自制的手工礼物，据悉光拆相机就花了两个礼拜，拆了都有上千件零件，令她特别感动！,Positive
6202,8088,29475,2022-12-28,男子网购玫瑰拆开发现1枚子弹,导语：12月27日，河北衡水，一段男子拆快递发现子弹的视频在网上流传。当事人江先生称，视频为此前拍摄，当时花费几十元网购了红玫瑰鲜花，收到快递时发现1枚子弹。报警后民警上门收走了快递箱和子弹，自己配合做了笔录。目前，警方已经备案登记，子弹真伪及来源正在进一步调查中。,Positive
6203,8089,29477,2022-12-28,这几年谢谢脱口秀,导语：你觉得脱口秀意味着什么？脱口秀行业纪录片《见笑-笑有引力》记录告诉我们，它其实是演员和观众之间双向传递的安慰和快乐。这几年，谢谢脱口秀给我们带来的一切,Positive
6204,8092,29481,2022-12-28,乾清宫正大光明匾被阳光点亮全程,导语：摄影师拍到一年一次的乾清宫正大光明牌匾被阳光点亮全过程。,Positive
6205,8093,29483,2022-12-28,救命的排痰姿势,导语：在医院、ICU，医生一般会让患者采用俯卧式排痰姿势，帮助排痰。,Positive
6206,8094,29485,2022-12-28,王重江不知道小秀死了,导语：王重江不知道小秀死了 到死也不知道真相是什么 好惨,Negative
6207,8097,29488,2022-12-28,钉钉用户突破6亿,导语：12月28日，钉钉召开年度发布会正式发布钉钉7.0版本。发布会上，钉钉公布目前最新用户数已突破6亿。网友：一不小心参与了个6亿的大项目。,Negative
6208,8098,29497,2022-12-28,王鹤棣陈钰琪吻戏花絮,导语：王鹤棣陈钰琪新剧吻戏花絮来了，太甜了，谁能忍住不嗑,Positive
6209,8099,29500,2022-12-28,中国足协回应武汉三镇声明,导语：中国职业足球俱乐部联合会筹备组发文：对武汉三镇县官判罚没有误判，流程合规，尺度统一。 ​​​针对武汉三镇足球俱乐部在声明中提及的“黑暗势力”，中国足协将专门听取俱乐部的意见和相关证据，如有此类情况，绝不姑息，严肃处理。,Negative
6210,8100,29510,2022-12-28,时代少年团东方卫视跨年盛典VCR,导语：时代少年团加盟东方卫视跨年VCR来了，期待,Positive
6211,8101,29514,2022-12-28,教育局通报高中生摔猫踹猫,导语：12月27日，陕西渭南，网传一段高中生摔猫、踹猫的视频，引发关注。据韩城市教育局28日通报：经调查，该事件确系象山中学高二学生陈某某所为。学校已与该生联系并进行了批评教育。,Positive
6212,8103,29521,2022-12-28,任嘉伦宋祖儿无忧渡片场打闹花絮,导语：任嘉伦、宋祖儿《无忧渡》片场打闹花絮来了，哈哈哈哈好欢乐[赢牛奶],Positive
6213,8104,29522,2022-12-28,女子靠黑魔法挽回前任被骗1万多,导语：近日，上海，民警捣毁一个诈骗团伙，该团伙利用占卜行骗，涉案80余万。此前，麦女士刷到一讲解星座的账号，为了挽回前男友，她前后花了1.3万元找对方占卜，事后发现对自己无任何帮助才报警。民警抓获犯罪嫌疑人张某等10人。,Positive
6214,8105,29523,2022-12-28,00后男生3年打6份工买车,导语：20岁陶威在江苏淮安一跆拳道馆做教练，疫情三年，因收入不稳定，他先后做外卖员、酒店前台等6项兼职，今年买了一辆车。他说在该奋斗的年纪不想停下，想让时间跑起来。,Positive
6215,8106,29525,2022-12-28,女子送布洛芬后被回赠板蓝根水果,导语：12月25日，浙江杭州。一女子将自家多余布洛芬送邻居被回赠水果和板蓝根答谢，当事人章女士称，当时自己和老公都阳了，想到一盒布洛芬自己也吃不完，就剪成小片放在袋子里挂在了房门上，希望有需要的邻居和外卖小哥可以取用，隔日就收到了回赠的水果和板蓝根，猜测可能是拿过药的邻居放的。,Positive
6216,8107,29526,2022-12-28,老公照顾生病老婆十万个为什么,导语：老婆阳了让老公照顾病人，总有些奇怪的问题，让老婆又气又笑。网友：疫情炸出来这么多“十万个为什么”老公！,Positive
6217,8108,29528,2022-12-28,中国女足主题球场落地大凉山,导语：四川昭觉县的瓦吾小学女足队员们过去只能在泥土地上踢球，如今她们拥有了一块真正的足球场！这是今年7月中国女足结束东亚杯征程后和球迷一起送给这里的足球女孩的礼物，希望通过中国女足的精神鼓励更多大山女孩勇敢追逐足球梦想！,Negative
6218,8109,29531,2022-12-28,Hero战队澄清声明,导语：@南京Hero久竞 战队针对紫幻事件发布澄清声明,Negative
6219,8110,29532,2022-12-28,川渝男人的粉色战袍,导语：来看看川渝男人的粉色战袍，系最粉的围裙，做最辣的菜！你家乡的“省服”什么样？,Positive
6220,8111,29533,2022-12-28,丈夫饭后晕倒妻子眼神追随及时扶住,导语：12月26日，广东深圳，丈夫阳性后浑身无力，起身回房间时突然晕倒，此时，一直坐在身后的妻子发现不对劲，立即上前搀扶住丈夫，在丈夫摔倒前紧紧将其搂住。,Positive
6221,8112,29535,2022-12-28,女子100万投资基金到期损失98万,导语：2017年，北京李先生投资了北京嘉怡财富投资管理的私募基金145.98万元，4年到期后仅仅赎回到账金额12.85万元。也就是说该基金运行4年时间亏损幅度达到91.2%；投资人宋女士投资北京嘉怡财富投资管理的基金100万元，然而4年到期却损失了98.29万元，基金经理却避而不见……,Negative
6222,8113,29565,2022-12-28,体育老师终于扳回一局,导语：近日，浙江一学校里，体育老师晒出自己“代班主任”的一天:“任课老师都阳了，平时上课都是我‘体弱多病’，这个时候体育老师就不生病了，养病千日，用在一时”。他的代班课程也很丰富，有电影赏析、户外打球、还有“美食鉴赏”。,Positive
6223,8115,29569,2022-12-28,长期佩戴口罩对肺结节是否有影响,导语：正确佩戴口罩不但不会加重肺结节的产生，反而能帮助我们减少有害物质的吸入，对预防肺结节有积极意义。,Negative
6224,8116,29570,2022-12-28,特斯拉一夜蒸发440亿美元,导语：当地时间12月27日，特斯拉大跌11.41%，市值蒸发超过440亿美元，公司总市值跌破3500亿美元，值得注意的是，特斯拉已连跌7日，年内累计下跌近70%。消息面上，据美国消费者新闻与商业频道(CNBC)，马斯克近日在推特上耗费大量时间，投资者纷纷抛售特斯拉。,Negative
6225,8117,29572,2022-12-28,感染高峰下春节要不要回家,导语：在经历了两年的“原地过年”倡导和最近的疫情政策转变后，对很多人来说，是否参与今年春运这个问题变得格外复杂。,Negative
6226,8118,29573,2022-12-28,喜欢不可能的人是什么感觉,导语：没有什么抵得过心甘情愿和自欺欺人，之所以不放手不过是在等自己死心罢了～,Negative
6227,8121,29578,2022-12-28,龚俊2023湖南卫视跨年宣传片,导语：龚俊2023湖南卫视跨年宣传片，期待龚俊在跨年舞台上的表现~ ​,Positive
6228,8122,29580,2022-12-28,实施乙类乙管打的是有准备之仗,导语：当前我国疫情防控进入新阶段，防控工作面临新形势新任务。密切跟踪病毒特点，研判疫情形势变化，加快推进疫苗接种和药物供给，加强医疗救治和防控体系建设，提升应急处置能力等因素，都为我们调整新冠病毒感染的法律归类创造了条件。因此，调整为“乙类乙管”打的是有准备之仗，而绝不是被动的放开。,Positive
6229,8123,29581,2022-12-28,西出玉门,导语：“沙漠玫瑰”叶流西与“智勇沙獠”昌东，一个为了解开身世之谜，一个为破解过往真相，两人联手深入沙漠。9月7日腾讯视频独家播出，敬请期待！,Negative
6230,8124,29582,2022-12-28,纵有疾风起破风前行版预告,导语：《纵有疾风起》发布破风前行版预告，组团创业，破风前行，快意人生勇无畏！,Positive
6231,8125,29583,2022-12-28,关晓彤说自己太喜欢过节,导语：《令人心动的offer》才知道关晓彤特别喜欢走亲戚，而且太喜欢过节了！,Positive
6232,8126,29584,2022-12-28,曼联3比0诺丁汉森林,导语：拉什福德、马夏尔、弗雷德破门，曼联3比0诺丁汉森林,Positive
6233,8128,29615,2022-12-28,康复者返岗全天候防护指南,导语：阳性康复者陆续返岗上班，在通勤途中、在办公场所、在下班回家后，都需要注意些什么？,Positive
6234,8129,29620,2022-12-28,浮图缘特效,导语：王鹤棣陈钰琪主演的新剧《浮图缘》昨晚开播了，大家有看吗？觉得浮图缘特效怎么样？,Positive
6235,8130,29621,2022-12-28,陈佑希回家了,导语：正在热播的电视剧《回来的女儿》中，张子枫饰演的陈佑希决定要回福利院了，陈佑希：”爸妈，我回来了。”期待后面的剧情！,Negative
6236,8131,29622,2022-12-28,教育局回应高中男生摔猫踢猫,导语：爆料视频中，男生揪住猫的脖子将猫摔向大门用脚踢，同伴亦未阻止。27日，韩城市教育局工作人员回应，学校正约谈家长学生，猫暂无生命危险。,Positive
6237,8132,29623,2022-12-28,如何预防白肺,导语：家里有老人，担心出现“大白肺”、“沉默型缺氧”等情况，具体如何应对，提前预警？近日，大象新闻接到诸多咨询。针对这些问题，大象新闻记者做了多方采访。,Negative
6238,8133,29625,2022-12-28,陈晓说您问住我了我谁来着,导语：陈晓新剧《云襄传》来啦！期待满满哦！,Positive
6239,8134,29628,2022-12-28,肖铎坐姿,导语：《浮图缘》肖铎这个坐姿太帅了！！！ ​,Positive
6240,8139,29652,2022-12-28,不再对乘客查验核酸和健康码,导语：12月27日，国务院应对新型冠状病毒感染疫情联防联控机制春运工作专班印发《2023年综合运输春运疫情防控和运输服务保障总体工作方案》。,Positive
6241,8142,29661,2022-12-28,咳嗽是人体一种保护机制,"导语：""阳""了之后，不少人出现""刀片喉""及咳嗽等症状。",Positive
6242,8144,29671,2022-12-28,2022男主人设天花板,导语：谁能躲得过2022男主们的完美人设连番轰炸呢？你最喜欢哪种！欢迎带话题直发安利～,Positive
6243,8145,29672,2022-12-28,陕西韩城一高中生虐猫,导语：12月27日，陕西渭南韩城市多名网友，在社交平台上发布一青少年虐猫视频，引发关注。画面显示，一白衣男生多次摔砸猫，并连续用力踢踹猫，画面中的小猫被男生踢向天空，又重重摔落在地面。有知情人告诉记者，视频中的虐猫者是一名高中生。,Negative
6244,8146,29676,2022-12-28,雪中大熊猫好像滑溜溜的糯米糍,导语：国宝开启撒欢模式，在雪地里奔跑打滚，还把坡道当作滑梯反复爬上溜下↓,Negative
6245,8147,29677,2022-12-28,2023年春运1月7日开始,导语：2023年综合运输春运从1月7日开始，至2月15日结束，共40天。,Negative
6246,8148,29679,2022-12-28,赵丽颖觉得自己和许半夏一样有野心,导语：赵丽颖觉得自己和许半夏一样有野心，有追求的事情、有目标、有热爱的职业等，把它变成你人生中很重要的一部分，它都是一种野心！,Positive
6247,8149,29690,2022-12-28,胡兵分享感染新冠状态,导语：胡兵在社交媒体上分享自己感染新冠的状态，视频中胡兵嗓音有点沙哑，虽然身体抱恙但还是贴心呼吁粉丝要保护好自己！,Positive
6248,8150,29691,2022-12-28,范子铭向郭艾伦道歉,导语：一次进攻中，@范子铭MING 撞倒个@郭艾伦 ，赛后，范子铭通过微信向艾伦道歉！,Positive
6249,8151,29704,2022-12-28,阳了洗澡会不会加重症状,导语：随着很多人感染奥密克戎，阳了到底能不能洗澡也成为大家关心的问题。有人觉得发烧后大汗淋漓、全身黏糊糊的，急需洗个澡打理自己。也有人以亲身经历为例，提醒大家不要轻易洗澡……阳了洗澡会不会加重症状？医生提示感染后洗澡的注意事项>>,Positive
6250,8154,29723,2022-12-28,原来男生被爱也会哭,导语：原来男孩子感受到被爱的时候也会哭,Negative
6251,8155,29726,2022-12-28,裴珠泫跳poppy手势舞,导语：裴珠泫视频签售手势舞好可爱！,Positive
6252,8156,29763,2022-12-28,泡面也体验了一回速冻的感觉,导语：泡面：谢谢你让我体验到了速冻的感觉是什么样,Positive
6253,8157,29769,2022-12-28,谭松韵演的程霄好狠,导语：谭松韵在《向风而行》里饰演的程霄面对乘客的敷衍道歉，条理清晰的回怼过去，这么狠的程霄好霸气！,Negative
6254,8158,29771,2022-12-28,撒贝宁和鱼多少是有点缘分的,导语：在四川省成都市铁牛村，撒贝宁再次下鱼塘，加入拉网收鱼的队伍。小撒刚对着鱼说完“蹦到我怀里来”，就立刻被鱼“亲”了一口！,Positive
6255,8160,29916,2022-12-28,Xun获德杯FMVP,导语：BLG夺得2022德玛西亚杯冠军，Xun荣获2022德玛西亚杯决赛FMVP！,Positive
6256,8162,29965,2022-12-28,贺峻霖无奖竞猜视频,导语：贺峻霖无奖竞猜视频，水流到底是多少千米每小时？,Positive
6257,8163,29979,2022-12-28,米饭消灭神器,导语：我家饭桌新宠：黑椒炒虾！做之前请备好米饭！,Negative
6258,8164,29980,2022-12-28,这就是养狗狗的快乐吧,导语：这就是养狗狗的快乐吧,Positive
6259,8165,29990,2022-12-03,广州疫情发布会上发言人集体摘口罩,导语：12月2日，广州市疫情防控新闻发布会上，新闻发言人们集体摘下口罩，被网友点赞刷屏。,Positive
6260,8166,30014,2022-12-03,曝贝利进入临终关怀阶段,导语：英国《每日邮报》援引巴西《圣保罗页报》消息，球王贝利的身体状况很差，目前已转移病房接受姑息治疗，进入临终护理阶段。,Negative
6261,8167,30019,2022-12-03,赵睿全明星MVP,导语：CBA全明星赛，赵睿27分获得MVP。,Negative
6262,8168,30022,2022-12-03,神十五飞过北京角楼,导语：这一刻，现代科技与历史传统完美邂逅。,Positive
6263,8170,30025,2022-12-03,乌拉圭主帅说出局因误判点球,导语：乌拉圭主帅表示，乌拉圭出局是因误判点球，以及它对净胜球的影响。,Positive
6264,8171,30029,2022-12-03,5位康复者讲述阳了后会经历什么,导语：5位新冠感染者向记者讲述了他们感染和康复的过程，有人在患病之初陷入恐慌，除了担心自己，也担心家里的老人、孩子和孕妇。,Positive
6265,8172,30030,2022-12-03,郑州快递还需再等等,导语：郑州快递已派送，收货还再等等。正观新闻的记者采访多家快递网点负责人，他们表示目前除高风险区域，各家快递在郑州的网点已恢复正常派送，基本都能收货。,Negative
6266,8173,30031,2022-12-03,广州中小学暂不恢复线下教学,导语：12月3日下午，广州市人民政府新闻办公室召开广州市疫情防控新闻发布会。,Negative
6267,8174,30055,2022-12-03,C罗国籍被篡改为韩国,导语：由于C罗送上了一记乌龙助攻，C罗在维基百科韩国站的国籍，竟然被篡改成了韩国。,Positive
6268,8175,30064,2022-12-03,女子肘击猥亵者遭对方同行人推搡,导语：12月2日，山东日照。一名女子在电梯内被陌生男子猥亵搂抱，女子反抗用胳膊肘击打该男子后，对方同行人一起上前推搡该女子。,Positive
6269,8176,30066,2022-12-03,宝宝误吞戒指医生用导尿管取出,导语：12月1日，浙江义乌。10个月宝宝误吞下直径2厘米的戒指，卡在咽喉的部位，情况非常紧急！,Negative
6270,8177,30068,2022-12-03,研究生考试12月24日举行,导语：11月27日，省教育考试院发布《湖北省2023年全国硕士研究生招生考试温馨提示》，就即将于下月举行的研考进行相关事项提示。,Negative
6271,8178,30070,2022-12-03,江苏四组市级南北挂钩发展方案出炉,导语：江苏四组市级南北挂钩发展方案均已出炉，即南京、苏州、无锡、常州分别对口帮扶淮安、宿迁、连云港、盐城。,Negative
6272,8179,30071,2022-12-03,电梯卡顿瞬间丈夫下意识抱住妻子,导语：12月1日，湖南长沙一对夫妻回家时遭遇电梯卡顿，惊险瞬间，丈夫紧紧抱住了妻子。,Negative
6273,8180,30073,2022-12-03,热苏斯因伤退出世界杯,导语：巴西官方：热苏斯因伤无缘世界杯剩余比赛。,Negative
6274,8181,30075,2022-12-03,油价或迎下半年以来最大降幅,导语：本轮调价周期内，国际油价大幅下挫，创今年1月10日以来的新低。,Negative
6275,8182,30103,2022-12-03,什么是十字花隔离,导语：近日有不少市民发现，被判定为“十字花”的楼层密接群体可以不再被转运进行集中隔离，部分社区的老人、孕妇等特殊群体的阳性患者也可以选择居家隔离。什么是“十字花”范围？“十字花”、“阳性”人员居家隔离又该注意哪些问题？,Positive
6276,8183,30104,2022-12-03,23岁女子腹痛晕倒确诊肠癌晚期,导语：近日，浙江宁波23岁女子小丽腹痛晕倒，到医院检查确诊肠癌晚期，医生说年轻肠癌患者都有这些饮食习惯。,Positive
6277,8184,30106,2022-12-03,男子开挖机挖到野兔将其放生,导语：12月2日，云南昭通。邓先生发视频称，他开挖机作业时挖到一只野兔，急忙让朋友拎出来放生。邓先生称，他之前就在看到过这只兔子，结果它跑了隐藏在草丛里，一不留神又把它挖了出来。,Positive
6278,8185,30107,2022-12-03,男子砍伐自家种的树被判2年半,导语：近日，广西南宁。据宾阳县人民法院，男子卢某未办理林木采伐许可证，雇人砍伐自家种植的11.7亩的林木，蓄积量为75.4立方米，导致生态环境受到了破坏，造成涉案林木资源生态服务功能损失价值为1.3万余元。,Positive
6279,8186,30110,2022-12-03,卡塔尔人为散场球迷准备零食,导语：球迷分享，每场世界杯比赛结束后，当地人都会出门来到外面，向球迷们提供食物和饮料。很多外国球迷被当地人的热情好客打动，拍视频表达感谢。在手机上，边看咪咕世界杯直播，边刷微博。,Positive
6280,8187,30111,2022-12-03,女生被奖励饼舍不得吃留给妈妈,导语：12月2日，浙江湖州，一名女生因表现优异被老师奖励一个饼。可拿到饼后，她却小心翼翼把饼放在纸巾上，不舍得吃。她说：“我要拿给妈妈吃。”老师见状，就让她先吃完然后再拿一个给妈妈。,Positive
6281,8188,30112,2022-12-03,88岁弟弟给102岁姐姐祝寿送红包,导语：12月3日，湖南长沙。88岁的易大爷上门给他102岁的姐姐拜寿，还特意送上红包表示祝福，姐姐笑得合不上嘴，现场气氛温馨。易大爷称，从他姐姐60岁生日开始，他已经连续42年给姐姐送祝寿红包，之后每年都会给姐姐祝寿。,Positive
6282,8189,30113,2022-12-03,送花给考研同学有什么意义吗,导语：12月2日辽宁大连，大连理工大学女生买来一百朵花送考研同学，祝他们前程似锦，一研为定。 你觉得送花给考研同学有什么意义吗？,Negative
6283,8190,30114,2022-12-03,内蒙古根河零下43度了,导语：12月3日，呼伦贝尔市最低气温排行榜出炉，更多的“-40℃”地区上榜。,Negative
6284,8191,30115,2022-12-03,北京新增本土感染者1392例,导语：据央视新闻消息，北京市疾控中心发布，12月3日0—15时，北京新增本土新冠肺炎病毒感染者1392例。其中，隔离观察人员1228例、社会面筛查人员164例。,Negative
6285,8192,30117,2022-12-03,吉林17岁失联女生父亲发声,导语：12月2日，是吉林省吉林市昌邑区第十三中学高三女生郑春梅失踪的第28天。2日，郑春梅父亲发声称，有一位自称是吉林市四平市理发店店主的人联系他，说11月23日曾有一位和郑春梅很像的女生来到店里，因为店里监控坏了，他准备赶往当地了解情况。,Positive
6286,8193,30118,2022-12-03,男生收到老师纸条眼神瞬间亮了,导语：近日，山西临汾，一位老师传纸条悄悄鼓励学生，男孩收到后眼神瞬间亮了。老师介绍，这个孩子平时比较调皮，最近这段时间他有所进步，自己就写了一句鼓励的话送给他，自从他收到纸条后上课更积极了。,Positive
